,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_week,lag_q,lag_unit_price
282685,538800,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/14/2010 11:51,2.95,16458.0,United Kingdom,50,12,17.700000000000003,50.0,4.0,2.95
1493,538826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/14/2010 12:58,2.55,12370.0,Cyprus,50,12,163.2,50.0,6.0,2.95
130890,538827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/14/2010 12:59,2.55,14298.0,United Kingdom,50,12,81.6,50.0,64.0,2.55
328232,538832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/14/2010 13:03,2.95,17158.0,United Kingdom,50,12,17.700000000000003,50.0,32.0,2.55
138352,538849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,12/14/2010 13:31,2.95,14415.0,United Kingdom,50,12,29.5,50.0,6.0,2.95
288467,538851,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/14/2010 13:32,2.55,16556.0,United Kingdom,50,12,81.6,50.0,10.0,2.95
342423,538852,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,12/14/2010 13:33,2.95,17372.0,United Kingdom,50,12,29.5,50.0,32.0,2.55
417025,538877,85123a,WHITE HANGING HEART T-LIGHT HOLDER,5,12/14/2010 15:29,6.77,,United Kingdom,50,12,33.849999999999994,50.0,10.0,2.95
347848,538910,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/15/2010 10:54,2.95,17454.0,United Kingdom,50,12,17.700000000000003,50.0,5.0,6.77
340070,538942,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/15/2010 11:14,2.95,17346.0,United Kingdom,50,12,2.95,50.0,6.0,2.95
304536,538951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/15/2010 11:26,2.95,16782.0,United Kingdom,50,12,11.8,50.0,1.0,2.95
350273,538991,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/15/2010 11:53,2.55,17511.0,United Kingdom,50,12,81.6,50.0,4.0,2.95
76125,538995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/15/2010 12:05,2.55,13458.0,United Kingdom,50,12,81.6,50.0,32.0,2.55
386073,539007,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/15/2010 13:00,2.95,17894.0,United Kingdom,50,12,17.700000000000003,50.0,32.0,2.55
190108,539010,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/15/2010 13:24,2.95,15005.0,United Kingdom,50,12,5.9,50.0,6.0,2.95
353075,539019,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/15/2010 14:12,2.95,17551.0,United Kingdom,50,12,11.8,50.0,2.0,2.95
52408,539030,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/15/2010 14:25,2.95,13089.0,United Kingdom,50,12,70.80000000000001,50.0,4.0,2.95
265605,539034,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/15/2010 14:29,2.95,16161.0,United Kingdom,50,12,2.95,50.0,24.0,2.95
349353,539079,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 8:39,2.95,17496.0,United Kingdom,50,12,35.400000000000006,50.0,1.0,2.95
54428,539088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/16/2010 9:45,2.55,13093.0,United Kingdom,50,12,81.6,50.0,12.0,2.95
207982,539089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/16/2010 9:46,2.95,15246.0,United Kingdom,50,12,17.700000000000003,50.0,32.0,2.55
319019,539103,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,12/16/2010 10:38,2.55,16985.0,United Kingdom,50,12,244.79999999999998,50.0,6.0,2.95
175977,539105,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 10:43,2.95,14825.0,United Kingdom,50,12,35.400000000000006,50.0,96.0,2.55
256868,539109,85123A,WHITE HANGING HEART T-LIGHT HOLDER,500,12/16/2010 11:07,2.55,16013.0,United Kingdom,50,12,1275.0,50.0,12.0,2.95
393307,539196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 12:09,2.95,18055.0,United Kingdom,50,12,35.400000000000006,50.0,500.0,2.55
328006,539212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/16/2010 12:20,2.95,17146.0,United Kingdom,50,12,17.700000000000003,50.0,12.0,2.95
216752,539225,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 13:02,2.95,15379.0,United Kingdom,50,12,35.400000000000006,50.0,6.0,2.95
396996,539243,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/16/2010 13:21,2.95,18116.0,United Kingdom,50,12,11.8,50.0,12.0,2.95
303290,539282,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 15:45,2.95,16770.0,United Kingdom,50,12,35.400000000000006,50.0,4.0,2.95
112260,539283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/16/2010 15:47,2.95,14092.0,United Kingdom,50,12,35.400000000000006,50.0,12.0,2.95
272186,539290,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/16/2010 16:36,2.95,16271.0,United Kingdom,50,12,17.700000000000003,50.0,12.0,2.95
98828,539314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/16/2010 18:20,2.55,13874.0,United Kingdom,50,12,81.6,50.0,6.0,2.95
343925,539317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/16/2010 19:04,2.95,17392.0,United Kingdom,50,12,8.850000000000001,50.0,32.0,2.55
343905,539317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/16/2010 19:04,2.95,17392.0,United Kingdom,50,12,11.8,50.0,3.0,2.95
180579,539320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/16/2010 19:16,2.95,14911.0,EIRE,50,12,70.80000000000001,50.0,4.0,2.95
168949,539321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/16/2010 19:19,2.95,14723.0,United Kingdom,50,12,5.9,50.0,24.0,2.95
168976,539321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/16/2010 19:19,2.95,14723.0,United Kingdom,50,12,8.850000000000001,50.0,2.0,2.95
46726,539325,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/17/2010 8:20,2.95,13004.0,United Kingdom,50,12,17.700000000000003,50.0,3.0,2.95
36508,539353,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/17/2010 11:30,2.95,12782.0,Portugal,50,12,17.700000000000003,50.0,6.0,2.95
315364,539414,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/17/2010 13:45,2.95,16931.0,United Kingdom,50,12,8.850000000000001,50.0,6.0,2.95
417417,539434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/17/2010 14:41,5.91,,United Kingdom,50,12,23.64,50.0,3.0,2.95
418255,539436,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,12/17/2010 14:49,5.91,,United Kingdom,50,12,53.19,50.0,4.0,5.91
418768,539437,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,12/17/2010 14:54,5.91,,United Kingdom,50,12,41.370000000000005,50.0,9.0,5.91
98031,539439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/17/2010 15:14,2.95,13869.0,United Kingdom,50,12,17.700000000000003,50.0,7.0,5.91
230304,539450,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/17/2010 16:53,2.95,15570.0,United Kingdom,50,12,17.700000000000003,50.0,6.0,2.95
418906,539451,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/17/2010 16:59,5.91,,United Kingdom,50,12,5.91,50.0,6.0,2.95
419487,539453,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,12/17/2010 17:08,5.91,,United Kingdom,50,12,29.55,50.0,1.0,5.91
342845,539454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,12/17/2010 17:12,2.95,17377.0,United Kingdom,50,12,14.75,50.0,5.0,5.91
143438,539470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/19/2010 14:03,2.95,14472.0,United Kingdom,50,12,5.9,50.0,5.0,2.95
340951,539471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/19/2010 14:16,2.95,17358.0,United Kingdom,50,12,5.9,50.0,2.0,2.95
404895,539477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/19/2010 14:58,2.95,18245.0,United Kingdom,50,12,17.700000000000003,50.0,2.0,2.95
234246,539484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/19/2010 15:44,2.55,15640.0,United Kingdom,50,12,81.6,50.0,6.0,2.95
324704,539501,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/20/2010 11:08,2.95,17085.0,United Kingdom,51,12,17.700000000000003,50.0,32.0,2.55
213556,539580,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/20/2010 12:51,2.95,15312.0,United Kingdom,51,12,35.400000000000006,51.0,6.0,2.95
130973,539587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/20/2010 13:10,2.55,14298.0,United Kingdom,51,12,81.6,51.0,12.0,2.95
148065,539588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/20/2010 13:11,2.95,14527.0,United Kingdom,51,12,2.95,51.0,32.0,2.55
170072,539590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/20/2010 13:21,2.55,14733.0,United Kingdom,51,12,81.6,51.0,1.0,2.95
420151,539595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/20/2010 13:43,5.91,,United Kingdom,51,12,11.82,51.0,32.0,2.55
330593,539658,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/21/2010 9:34,2.95,17213.0,United Kingdom,51,12,17.700000000000003,51.0,2.0,5.91
420725,539708,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/21/2010 12:18,5.91,,United Kingdom,51,12,11.82,51.0,6.0,2.95
420868,539718,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/21/2010 13:06,5.91,,United Kingdom,51,12,17.73,51.0,2.0,5.91
180621,539722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/21/2010 13:45,2.95,14911.0,EIRE,51,12,70.80000000000001,51.0,3.0,5.91
77874,539730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/21/2010 14:54,2.95,13487.0,United Kingdom,51,12,17.700000000000003,51.0,24.0,2.95
421674,539750,85123a,WHITE HANGING HEART T-LIGHT HOLDER,1,12/21/2010 15:40,6.77,,United Kingdom,51,12,6.77,51.0,6.0,2.95
196512,539826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,12/22/2010 12:39,2.95,15044.0,United Kingdom,51,12,38.35,51.0,1.0,6.77
284321,539835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/22/2010 13:39,2.95,16477.0,United Kingdom,51,12,17.700000000000003,51.0,13.0,2.95
386081,539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,12/22/2010 13:46,2.95,17894.0,United Kingdom,51,12,14.75,51.0,6.0,2.95
421790,539856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/22/2010 14:41,0.0,,United Kingdom,51,12,0.0,51.0,5.0,2.95
100691,539867,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/23/2010 10:38,2.95,13922.0,United Kingdom,51,12,17.700000000000003,51.0,1.0,0.0
111209,539920,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/23/2010 11:06,2.95,14085.0,United Kingdom,51,12,11.8,51.0,6.0,2.95
247081,539985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/23/2010 15:16,2.55,15856.0,United Kingdom,51,12,81.6,51.0,4.0,2.95
397039,539988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,12/23/2010 16:06,2.95,18116.0,United Kingdom,51,12,14.75,51.0,32.0,2.55
68949,539993,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/4/2011 10:00,2.95,13313.0,United Kingdom,1,1,35.400000000000006,51.0,5.0,2.95
155740,540014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/4/2011 11:34,2.95,14606.0,United Kingdom,1,1,17.700000000000003,1.0,12.0,2.95
272594,540016,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,1/4/2011 11:42,2.95,16282.0,United Kingdom,1,1,29.5,1.0,6.0,2.95
422619,540026,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/4/2011 13:25,5.91,,United Kingdom,1,1,5.91,1.0,10.0,2.95
88487,540033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/4/2011 14:12,2.55,13680.0,United Kingdom,1,1,81.6,1.0,1.0,5.91
204682,540043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,1/4/2011 14:21,2.95,15164.0,United Kingdom,1,1,11.8,1.0,32.0,2.55
269753,540098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/4/2011 15:50,2.95,16241.0,United Kingdom,1,1,5.9,1.0,4.0,2.95
362441,540120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/2011 10:08,2.55,17675.0,United Kingdom,1,1,81.6,1.0,2.0,2.95
94887,540130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,1/5/2011 10:46,2.55,13798.0,United Kingdom,1,1,326.4,1.0,32.0,2.55
189846,540146,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/5/2011 10:51,2.95,15002.0,United Kingdom,1,1,35.400000000000006,1.0,128.0,2.55
246437,540153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/2011 11:25,2.55,15841.0,United Kingdom,1,1,81.6,1.0,12.0,2.95
298169,540161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,1/5/2011 11:52,2.95,16719.0,United Kingdom,1,1,20.650000000000002,1.0,32.0,2.55
52448,540163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/2011 11:52,2.55,13089.0,United Kingdom,1,1,81.6,1.0,7.0,2.95
396419,540172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/5/2011 12:29,2.95,18109.0,United Kingdom,1,1,2.95,1.0,32.0,2.55
253847,540180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/5/2011 13:05,2.95,15984.0,United Kingdom,1,1,5.9,1.0,1.0,2.95
253857,540180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/5/2011 13:05,2.95,15984.0,United Kingdom,1,1,17.700000000000003,1.0,2.0,2.95
162048,540185,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,1/5/2011 13:40,2.95,14653.0,United Kingdom,1,1,23.6,1.0,6.0,2.95
303429,540188,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/5/2011 13:57,2.95,16771.0,United Kingdom,1,1,8.850000000000001,1.0,8.0,2.95
196871,540242,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/2011 15:30,2.55,15046.0,United Kingdom,1,1,81.6,1.0,3.0,2.95
221239,540247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/5/2011 15:56,2.95,15464.0,United Kingdom,1,1,8.850000000000001,1.0,32.0,2.55
30515,540257,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/5/2011 17:33,2.95,12748.0,United Kingdom,1,1,17.700000000000003,1.0,3.0,2.95
403709,540259,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/6/2011 9:00,2.95,18226.0,United Kingdom,1,1,35.400000000000006,1.0,6.0,2.95
76160,540268,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/6/2011 11:25,2.55,13458.0,United Kingdom,1,1,81.6,1.0,12.0,2.95
128861,540277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/6/2011 12:18,2.55,14258.0,United Kingdom,1,1,81.6,1.0,32.0,2.55
238468,540278,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/6/2011 12:31,2.95,15719.0,United Kingdom,1,1,5.9,1.0,32.0,2.55
359897,540288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/6/2011 12:45,2.95,17634.0,United Kingdom,1,1,5.9,1.0,2.0,2.95
216793,540349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/6/2011 14:07,2.95,15379.0,United Kingdom,1,1,35.400000000000006,1.0,2.0,2.95
73177,540361,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/6/2011 15:41,2.55,13408.0,United Kingdom,1,1,81.6,1.0,12.0,2.95
145979,540364,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/6/2011 16:03,2.95,14505.0,United Kingdom,1,1,8.850000000000001,1.0,32.0,2.55
133175,540371,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/6/2011 16:35,2.95,14312.0,United Kingdom,1,1,35.400000000000006,1.0,3.0,2.95
51334,540372,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/6/2011 16:41,2.55,13081.0,United Kingdom,1,1,81.6,1.0,12.0,2.95
256875,540408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,250,1/7/2011 9:55,2.55,16013.0,United Kingdom,1,1,637.5,1.0,32.0,2.55
131002,540464,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/7/2011 13:17,2.55,14298.0,United Kingdom,1,1,81.6,1.0,250.0,2.55
402048,540467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/7/2011 13:39,2.95,18198.0,United Kingdom,1,1,35.400000000000006,1.0,32.0,2.55
11202,540469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/7/2011 14:04,2.95,12484.0,Spain,1,1,17.700000000000003,1.0,12.0,2.95
232007,540471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,1/7/2011 14:21,2.95,15601.0,United Kingdom,1,1,70.80000000000001,1.0,6.0,2.95
84113,540489,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,1/7/2011 16:32,2.95,13593.0,United Kingdom,1,1,29.5,1.0,24.0,2.95
87809,540504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/9/2011 11:02,2.95,13668.0,United Kingdom,1,1,5.9,1.0,10.0,2.95
92912,540513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/9/2011 11:41,2.55,13758.0,United Kingdom,1,1,81.6,1.0,2.0,2.95
237924,540514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/9/2011 11:43,2.95,15708.0,United Kingdom,1,1,17.700000000000003,1.0,32.0,2.55
327163,540517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,1/9/2011 12:02,2.95,17128.0,United Kingdom,1,1,11.8,1.0,6.0,2.95
300148,540524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,1/9/2011 12:53,2.95,16735.0,United Kingdom,1,1,44.25,1.0,4.0,2.95
307810,540525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/9/2011 13:02,2.95,16833.0,United Kingdom,1,1,17.700000000000003,1.0,15.0,2.95
171007,540530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/9/2011 14:02,2.95,14755.0,United Kingdom,1,1,17.700000000000003,1.0,6.0,2.95
287010,540531,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,1/9/2011 14:03,2.95,16549.0,United Kingdom,1,1,23.6,1.0,6.0,2.95
405452,540539,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/9/2011 14:42,2.95,18260.0,United Kingdom,1,1,35.400000000000006,1.0,8.0,2.95
200857,540542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/9/2011 15:18,2.95,15107.0,United Kingdom,1,1,17.700000000000003,1.0,12.0,2.95
275627,540552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/10/2011 9:44,2.95,16350.0,United Kingdom,2,1,17.700000000000003,1.0,6.0,2.95
344755,540647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/10/2011 14:57,2.95,17406.0,United Kingdom,2,1,17.700000000000003,2.0,6.0,2.95
347372,540689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1010,1/11/2011 8:43,3.24,17450.0,United Kingdom,2,1,3272.4,2.0,6.0,2.95
133390,540692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/11/2011 9:12,2.95,14320.0,United Kingdom,2,1,17.700000000000003,2.0,1010.0,3.24
234290,540701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/11/2011 9:48,2.55,15640.0,United Kingdom,2,1,81.6,2.0,6.0,2.95
368106,540704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,1/11/2011 10:04,2.95,17742.0,United Kingdom,2,1,70.80000000000001,2.0,32.0,2.55
94897,540800,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/11/2011 12:20,2.55,13798.0,United Kingdom,2,1,81.6,2.0,24.0,2.95
163914,540813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 12:41,2.95,14669.0,United Kingdom,2,1,5.9,2.0,32.0,2.55
240733,540815,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1930,1/11/2011 12:55,2.55,15749.0,United Kingdom,2,1,4921.5,2.0,2.0,2.95
126046,540817,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/11/2011 12:56,2.55,14209.0,United Kingdom,2,1,81.6,2.0,1930.0,2.55
55720,540826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/11/2011 14:00,2.95,13102.0,United Kingdom,2,1,35.400000000000006,2.0,32.0,2.55
170091,540834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/11/2011 14:50,2.55,14733.0,United Kingdom,2,1,81.6,2.0,12.0,2.95
304955,540839,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 15:42,2.95,16791.0,United Kingdom,2,1,5.9,2.0,32.0,2.55
426864,540848,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/12/2011 9:26,5.91,,United Kingdom,2,1,11.82,2.0,2.0,2.95
389469,540859,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/12/2011 10:58,2.95,17965.0,United Kingdom,2,1,17.700000000000003,2.0,2.0,5.91
252558,540862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/12/2011 11:18,2.55,15953.0,United Kingdom,2,1,81.6,2.0,6.0,2.95
78005,540907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/12/2011 11:52,2.95,13488.0,United Kingdom,2,1,35.400000000000006,2.0,32.0,2.55
375407,540943,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/12/2011 12:31,2.95,17841.0,United Kingdom,2,1,2.95,2.0,12.0,2.95
154337,540953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/12/2011 13:16,2.95,14587.0,United Kingdom,2,1,2.95,2.0,1.0,2.95
154344,540953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/12/2011 13:16,2.95,14587.0,United Kingdom,2,1,2.95,2.0,1.0,2.95
168474,540955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,1/12/2011 13:27,2.95,14715.0,United Kingdom,2,1,11.8,2.0,1.0,2.95
338585,540968,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/12/2011 13:40,2.95,17338.0,United Kingdom,2,1,8.850000000000001,2.0,4.0,2.95
427052,540977,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/12/2011 15:01,5.91,,United Kingdom,2,1,5.91,2.0,3.0,2.95
239794,540979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,1/12/2011 15:06,2.95,15727.0,United Kingdom,2,1,23.6,2.0,1.0,5.91
40494,540981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/12/2011 15:25,2.95,12868.0,United Kingdom,2,1,17.700000000000003,2.0,8.0,2.95
321484,540990,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/12/2011 16:51,2.95,17048.0,United Kingdom,2,1,17.700000000000003,2.0,6.0,2.95
427559,540995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/13/2011 9:30,5.79,,United Kingdom,2,1,5.79,2.0,6.0,2.95
401816,541004,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/13/2011 10:35,2.95,18190.0,United Kingdom,2,1,17.700000000000003,2.0,1.0,5.79
427703,541104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/13/2011 14:29,5.79,,United Kingdom,2,1,5.79,2.0,6.0,2.95
232767,541134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/14/2011 10:20,2.55,15615.0,United Kingdom,2,1,81.6,2.0,1.0,5.79
396338,541205,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/14/2011 12:23,2.55,18106.0,United Kingdom,2,1,81.6,2.0,32.0,2.55
363731,541207,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/14/2011 12:27,2.95,17685.0,United Kingdom,2,1,35.400000000000006,2.0,32.0,2.55
133630,541215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/14/2011 13:42,2.95,14329.0,United Kingdom,2,1,35.400000000000006,2.0,12.0,2.95
388515,541223,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/14/2011 14:39,2.95,17954.0,United Kingdom,2,1,2.95,2.0,12.0,2.95
94576,541241,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/16/2011 11:08,2.95,13782.0,United Kingdom,2,1,5.9,2.0,1.0,2.95
49993,541252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,1/16/2011 13:41,2.95,13064.0,United Kingdom,2,1,59.0,2.0,2.0,2.95
393973,541262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/16/2011 15:50,2.95,18069.0,United Kingdom,2,1,2.95,2.0,20.0,2.95
40664,541268,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,1/17/2011 10:52,2.95,12872.0,United Kingdom,3,1,29.5,2.0,1.0,2.95
123744,541275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/17/2011 11:28,2.95,14176.0,United Kingdom,3,1,35.400000000000006,3.0,10.0,2.95
210202,541280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/17/2011 11:57,2.95,15296.0,United Kingdom,3,1,35.400000000000006,3.0,12.0,2.95
37181,541283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/17/2011 12:34,2.95,12820.0,United Kingdom,3,1,17.700000000000003,3.0,12.0,2.95
103382,541286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/17/2011 13:08,2.55,13982.0,United Kingdom,3,1,81.6,3.0,6.0,2.95
147696,541288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,62,1/17/2011 13:21,2.55,14525.0,United Kingdom,3,1,158.1,3.0,32.0,2.55
155845,541289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,1/17/2011 13:23,2.95,14606.0,United Kingdom,3,1,14.75,3.0,62.0,2.55
93804,541302,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/17/2011 14:18,2.95,13769.0,United Kingdom,3,1,17.700000000000003,3.0,5.0,2.95
62200,541316,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,1/17/2011 14:27,2.95,13209.0,United Kingdom,3,1,53.1,3.0,6.0,2.95
