,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_q,lag_unit_price,lag_week
102629,578104,23084,RABBIT NIGHT LIGHT,24,11/23/2011 8:43,1.79,13969.0,United Kingdom,47,11,42.96,6.0,2.08,47.0
51116,578116,23084,RABBIT NIGHT LIGHT,48,11/23/2011 9:51,1.79,13078.0,United Kingdom,47,11,85.92,24.0,1.79,47.0
363840,578171,23084,RABBIT NIGHT LIGHT,24,11/23/2011 11:36,1.79,17685.0,United Kingdom,47,11,42.96,48.0,1.79,47.0
107880,578233,23084,RABBIT NIGHT LIGHT,4,11/23/2011 12:20,2.08,14049.0,United Kingdom,47,11,8.32,24.0,1.79,47.0
250508,578250,23084,RABBIT NIGHT LIGHT,1,11/23/2011 12:43,2.08,15901.0,United Kingdom,47,11,2.08,4.0,2.08,47.0
254839,578251,23084,RABBIT NIGHT LIGHT,6,11/23/2011 12:45,2.08,15993.0,United Kingdom,47,11,12.48,1.0,2.08,47.0
261541,578252,23084,RABBIT NIGHT LIGHT,48,11/23/2011 12:48,1.79,16079.0,United Kingdom,47,11,85.92,6.0,2.08,47.0
164293,578255,23084,RABBIT NIGHT LIGHT,6,11/23/2011 12:58,2.08,14675.0,United Kingdom,47,11,12.48,48.0,1.79,47.0
33533,578264,23084,RABBIT NIGHT LIGHT,1,11/23/2011 13:27,2.08,12748.0,United Kingdom,47,11,2.08,6.0,2.08,47.0
116488,578270,23084,RABBIT NIGHT LIGHT,42,11/23/2011 13:39,4.13,14096.0,United Kingdom,47,11,173.46,1.0,2.08,47.0
251498,578275,23084,RABBIT NIGHT LIGHT,24,11/23/2011 13:46,1.79,15916.0,United Kingdom,47,11,42.96,42.0,4.13,47.0
28488,578277,23084,RABBIT NIGHT LIGHT,8,11/23/2011 13:51,2.08,12723.0,France,47,11,16.64,24.0,1.79,47.0
33629,578278,23084,RABBIT NIGHT LIGHT,10,11/23/2011 13:51,2.08,12748.0,United Kingdom,47,11,20.8,8.0,2.08,47.0
58606,578283,23084,RABBIT NIGHT LIGHT,48,11/23/2011 13:54,1.79,13139.0,United Kingdom,47,11,85.92,10.0,2.08,47.0
28514,578287,23084,RABBIT NIGHT LIGHT,2,11/23/2011 14:01,2.08,12723.0,France,47,11,4.16,48.0,1.79,47.0
320380,578297,23084,RABBIT NIGHT LIGHT,48,11/23/2011 14:51,1.79,17017.0,United Kingdom,47,11,85.92,2.0,2.08,47.0
336032,578307,23084,RABBIT NIGHT LIGHT,1,11/23/2011 15:53,2.08,17290.0,United Kingdom,47,11,2.08,48.0,1.79,47.0
346676,578310,23084,RABBIT NIGHT LIGHT,6,11/23/2011 16:22,2.08,17434.0,United Kingdom,47,11,12.48,1.0,2.08,47.0
106501,578312,23084,RABBIT NIGHT LIGHT,48,11/23/2011 16:24,1.79,14032.0,United Kingdom,47,11,85.92,6.0,2.08,47.0
528285,578344,23084,RABBIT NIGHT LIGHT,97,11/24/2011 9:21,2.08,,United Kingdom,47,11,201.76000000000002,48.0,1.79,47.0
528907,578347,23084,RABBIT NIGHT LIGHT,44,11/24/2011 9:26,4.13,,United Kingdom,47,11,181.72,97.0,2.08,47.0
11960,578348,23084,RABBIT NIGHT LIGHT,6,11/24/2011 9:34,2.08,12494.0,France,47,11,12.48,44.0,4.13,47.0
340458,578370,23084,RABBIT NIGHT LIGHT,6,11/24/2011 11:11,2.08,17346.0,United Kingdom,47,11,12.48,6.0,2.08,47.0
33743,578400,23084,RABBIT NIGHT LIGHT,2,11/24/2011 11:52,2.08,12748.0,United Kingdom,47,11,4.16,6.0,2.08,47.0
362033,578433,23084,RABBIT NIGHT LIGHT,24,11/24/2011 12:21,1.79,17671.0,United Kingdom,47,11,42.96,2.0,2.08,47.0
247862,578479,23084,RABBIT NIGHT LIGHT,2,11/24/2011 12:48,2.08,15858.0,United Kingdom,47,11,4.16,24.0,1.79,47.0
109315,578510,23084,RABBIT NIGHT LIGHT,7,11/24/2011 13:25,2.08,14056.0,United Kingdom,47,11,14.56,2.0,2.08,47.0
205331,578512,23084,RABBIT NIGHT LIGHT,6,11/24/2011 13:28,2.08,15187.0,United Kingdom,47,11,12.48,7.0,2.08,47.0
154846,578520,23084,RABBIT NIGHT LIGHT,1,11/24/2011 13:57,2.08,14591.0,United Kingdom,47,11,2.08,6.0,2.08,47.0
104718,578526,23084,RABBIT NIGHT LIGHT,6,11/24/2011 14:22,2.08,13995.0,United Kingdom,47,11,12.48,1.0,2.08,47.0
399540,578532,23084,RABBIT NIGHT LIGHT,6,11/24/2011 14:40,2.08,18130.0,United Kingdom,47,11,12.48,6.0,2.08,47.0
529172,578539,23084,RABBIT NIGHT LIGHT,12,11/24/2011 14:55,2.08,,Unspecified,47,11,24.96,6.0,2.08,47.0
129663,578541,23084,RABBIT NIGHT LIGHT,6,11/24/2011 15:01,2.08,14277.0,France,47,11,12.48,12.0,2.08,47.0
225135,578667,23084,RABBIT NIGHT LIGHT,15,11/24/2011 17:10,2.08,15514.0,United Kingdom,47,11,31.200000000000003,6.0,2.08,47.0
171244,578675,23084,RABBIT NIGHT LIGHT,6,11/24/2011 18:13,2.08,14756.0,United Kingdom,47,11,12.48,15.0,2.08,47.0
241021,578677,23084,RABBIT NIGHT LIGHT,6,11/24/2011 19:30,2.08,15750.0,United Kingdom,47,11,12.48,6.0,2.08,47.0
243268,578689,23084,RABBIT NIGHT LIGHT,120,11/25/2011 9:31,1.79,15793.0,United Kingdom,47,11,214.8,6.0,2.08,47.0
61910,578694,23084,RABBIT NIGHT LIGHT,96,11/25/2011 9:40,1.79,13199.0,United Kingdom,47,11,171.84,120.0,1.79,47.0
103920,578696,23084,RABBIT NIGHT LIGHT,18,11/25/2011 10:02,2.08,13985.0,United Kingdom,47,11,37.44,96.0,1.79,47.0
19663,578698,23084,RABBIT NIGHT LIGHT,6,11/25/2011 10:20,2.08,12620.0,France,47,11,12.48,18.0,2.08,47.0
217198,578702,23084,RABBIT NIGHT LIGHT,12,11/25/2011 10:58,2.08,15382.0,United Kingdom,47,11,24.96,6.0,2.08,47.0
13864,578705,23084,RABBIT NIGHT LIGHT,2,11/25/2011 11:12,2.08,12531.0,Germany,47,11,4.16,12.0,2.08,47.0
340735,578719,23084,RABBIT NIGHT LIGHT,2,11/25/2011 11:25,2.08,17348.0,United Kingdom,47,11,4.16,2.0,2.08,47.0
24277,578736,23084,RABBIT NIGHT LIGHT,120,11/25/2011 11:33,1.79,12681.0,France,47,11,214.8,2.0,2.08,47.0
529255,578746,23084,RABBIT NIGHT LIGHT,5,11/25/2011 11:36,4.96,,United Kingdom,47,11,24.8,120.0,1.79,47.0
33772,578757,23084,RABBIT NIGHT LIGHT,1,11/25/2011 11:41,2.08,12748.0,United Kingdom,47,11,2.08,5.0,4.96,47.0
33846,578757,23084,RABBIT NIGHT LIGHT,1,11/25/2011 11:41,2.08,12748.0,United Kingdom,47,11,2.08,1.0,2.08,47.0
529281,578788,23084,RABBIT NIGHT LIGHT,2,11/25/2011 12:17,2.08,,United Kingdom,47,11,4.16,1.0,2.08,47.0
41807,578820,23084,RABBIT NIGHT LIGHT,48,11/25/2011 13:58,1.79,12912.0,United Kingdom,47,11,85.92,2.0,2.08,47.0
529582,578827,23084,RABBIT NIGHT LIGHT,33,11/25/2011 14:25,4.13,,United Kingdom,47,11,136.29,48.0,1.79,47.0
529968,578833,23084,RABBIT NIGHT LIGHT,8,11/25/2011 15:23,4.96,,United Kingdom,47,11,39.68,33.0,4.13,47.0
24764,578835,23084,RABBIT NIGHT LIGHT,48,11/25/2011 15:44,1.79,12682.0,France,47,11,85.92,8.0,4.96,47.0
530396,578844,23084,RABBIT NIGHT LIGHT,25,11/25/2011 16:14,4.13,,United Kingdom,47,11,103.25,48.0,1.79,47.0
384306,578853,23084,RABBIT NIGHT LIGHT,6,11/27/2011 11:15,2.08,17864.0,United Kingdom,47,11,12.48,25.0,4.13,47.0
370410,578856,23084,RABBIT NIGHT LIGHT,48,11/27/2011 11:18,1.79,17769.0,United Kingdom,47,11,85.92,6.0,2.08,47.0
84337,578921,23084,RABBIT NIGHT LIGHT,1,11/27/2011 11:57,2.08,13596.0,United Kingdom,47,11,2.08,48.0,1.79,47.0
84310,578921,23084,RABBIT NIGHT LIGHT,1,11/27/2011 11:57,2.08,13596.0,United Kingdom,47,11,2.08,1.0,2.08,47.0
214796,578935,23084,RABBIT NIGHT LIGHT,7,11/27/2011 12:52,2.08,15351.0,United Kingdom,47,11,14.56,1.0,2.08,47.0
530649,578940,23084,RABBIT NIGHT LIGHT,24,11/27/2011 13:18,4.96,,United Kingdom,47,11,119.03999999999999,7.0,2.08,47.0
335776,578942,23084,RABBIT NIGHT LIGHT,4,11/27/2011 13:29,2.08,17288.0,United Kingdom,47,11,8.32,24.0,4.96,47.0
191537,578943,23084,RABBIT NIGHT LIGHT,10,11/27/2011 13:35,2.08,15009.0,United Kingdom,47,11,20.8,4.0,2.08,47.0
344940,578948,23084,RABBIT NIGHT LIGHT,6,11/27/2011 14:25,2.08,17411.0,United Kingdom,47,11,12.48,10.0,2.08,47.0
385599,578950,23084,RABBIT NIGHT LIGHT,1,11/27/2011 14:40,2.08,17885.0,United Kingdom,47,11,2.08,6.0,2.08,47.0
385557,578950,23084,RABBIT NIGHT LIGHT,1,11/27/2011 14:40,2.08,17885.0,United Kingdom,47,11,2.08,1.0,2.08,47.0
225144,578951,23084,RABBIT NIGHT LIGHT,192,11/27/2011 14:40,1.79,15514.0,United Kingdom,47,11,343.68,1.0,2.08,47.0
332661,578977,23084,RABBIT NIGHT LIGHT,6,11/27/2011 15:18,2.08,17231.0,United Kingdom,47,11,12.48,192.0,1.79,47.0
254287,578993,23084,RABBIT NIGHT LIGHT,4,11/27/2011 15:38,2.08,15987.0,United Kingdom,47,11,8.32,6.0,2.08,47.0
248499,578995,23084,RABBIT NIGHT LIGHT,6,11/27/2011 15:59,2.08,15861.0,United Kingdom,47,11,12.48,4.0,2.08,47.0
387776,579006,23084,RABBIT NIGHT LIGHT,72,11/28/2011 9:08,1.79,17924.0,United Kingdom,48,11,128.88,6.0,2.08,47.0
41615,579015,23084,RABBIT NIGHT LIGHT,24,11/28/2011 9:54,1.79,12906.0,United Kingdom,48,11,42.96,72.0,1.79,48.0
52183,579093,23084,RABBIT NIGHT LIGHT,12,11/28/2011 10:54,2.08,13081.0,United Kingdom,48,11,24.96,24.0,1.79,48.0
295977,579106,23084,RABBIT NIGHT LIGHT,24,11/28/2011 11:42,1.79,16705.0,United Kingdom,48,11,42.96,12.0,2.08,48.0
340480,579116,23084,RABBIT NIGHT LIGHT,22,11/28/2011 11:54,2.08,17346.0,United Kingdom,48,11,45.760000000000005,24.0,1.79,48.0
336433,579121,23084,RABBIT NIGHT LIGHT,12,11/28/2011 12:01,2.08,17299.0,United Kingdom,48,11,24.96,22.0,2.08,48.0
320593,579141,23084,RABBIT NIGHT LIGHT,1,11/28/2011 13:06,2.08,17019.0,United Kingdom,48,11,2.08,12.0,2.08,48.0
320634,579141,23084,RABBIT NIGHT LIGHT,7,11/28/2011 13:06,2.08,17019.0,United Kingdom,48,11,14.56,1.0,2.08,48.0
300730,579142,23084,RABBIT NIGHT LIGHT,7,11/28/2011 13:06,2.08,16744.0,United Kingdom,48,11,14.56,7.0,2.08,48.0
67665,579144,23084,RABBIT NIGHT LIGHT,24,11/28/2011 13:11,1.79,13269.0,United Kingdom,48,11,42.96,7.0,2.08,48.0
331086,579154,23084,RABBIT NIGHT LIGHT,12,11/28/2011 13:27,2.08,17218.0,United Kingdom,48,11,24.96,24.0,1.79,48.0
130345,579166,23084,RABBIT NIGHT LIGHT,6,11/28/2011 14:02,2.08,14290.0,United Kingdom,48,11,12.48,12.0,2.08,48.0
373427,579170,23084,RABBIT NIGHT LIGHT,1,11/28/2011 14:26,2.08,17811.0,United Kingdom,48,11,2.08,6.0,2.08,48.0
48669,579171,23084,RABBIT NIGHT LIGHT,1,11/28/2011 14:30,2.08,13030.0,United Kingdom,48,11,2.08,1.0,2.08,48.0
101513,579176,23084,RABBIT NIGHT LIGHT,24,11/28/2011 14:44,1.79,13950.0,United Kingdom,48,11,42.96,1.0,2.08,48.0
332933,579179,23084,RABBIT NIGHT LIGHT,12,11/28/2011 15:02,2.08,17237.0,United Kingdom,48,11,24.96,24.0,1.79,48.0
531002,579187,23084,RABBIT NIGHT LIGHT,33,11/28/2011 15:31,4.13,,United Kingdom,48,11,136.29,12.0,2.08,48.0
34018,579188,23084,RABBIT NIGHT LIGHT,18,11/28/2011 15:34,2.08,12748.0,United Kingdom,48,11,37.44,33.0,4.13,48.0
244006,579194,23084,RABBIT NIGHT LIGHT,12,11/28/2011 15:50,2.08,15804.0,United Kingdom,48,11,24.96,18.0,2.08,48.0
116932,579196,23084,RABBIT NIGHT LIGHT,49,11/28/2011 15:54,4.13,14096.0,United Kingdom,48,11,202.37,12.0,2.08,48.0
179654,579255,23084,RABBIT NIGHT LIGHT,8,11/28/2011 17:09,2.08,14901.0,United Kingdom,48,11,16.64,49.0,4.13,48.0
84696,579265,23084,RABBIT NIGHT LIGHT,24,11/29/2011 9:15,1.79,13599.0,United Kingdom,48,11,42.96,8.0,2.08,48.0
210599,579279,23084,RABBIT NIGHT LIGHT,48,11/29/2011 10:23,1.79,15298.0,United Kingdom,48,11,85.92,24.0,1.79,48.0
370575,579286,23084,RABBIT NIGHT LIGHT,2,11/29/2011 10:57,2.08,17772.0,United Kingdom,48,11,4.16,48.0,1.79,48.0
531259,579291,23084,RABBIT NIGHT LIGHT,38,11/29/2011 11:21,4.96,,United Kingdom,48,11,188.48,2.0,2.08,48.0
28849,579345,23084,RABBIT NIGHT LIGHT,24,11/29/2011 11:46,1.79,12727.0,France,48,11,42.96,38.0,4.96,48.0
123541,579365,23084,RABBIT NIGHT LIGHT,6,11/29/2011 11:54,2.08,14173.0,United Kingdom,48,11,12.48,24.0,1.79,48.0
151841,579401,23084,RABBIT NIGHT LIGHT,30,11/29/2011 12:12,1.79,14550.0,United Kingdom,48,11,53.7,6.0,2.08,48.0
119175,579412,23084,RABBIT NIGHT LIGHT,6,11/29/2011 12:47,2.08,14125.0,United Kingdom,48,11,12.48,30.0,1.79,48.0
8937,579416,23084,RABBIT NIGHT LIGHT,72,11/29/2011 13:00,1.79,12471.0,Germany,48,11,128.88,6.0,2.08,48.0
284471,579427,23084,RABBIT NIGHT LIGHT,4,11/29/2011 13:04,2.08,16479.0,United Kingdom,48,11,8.32,72.0,1.79,48.0
348551,579433,23084,RABBIT NIGHT LIGHT,6,11/29/2011 13:15,2.08,17466.0,United Kingdom,48,11,12.48,4.0,2.08,48.0
136402,579440,23084,RABBIT NIGHT LIGHT,6,11/29/2011 13:32,2.08,14388.0,United Kingdom,48,11,12.48,6.0,2.08,48.0
104918,579444,23084,RABBIT NIGHT LIGHT,24,11/29/2011 13:40,1.79,13999.0,United Kingdom,48,11,42.96,6.0,2.08,48.0
74658,579456,23084,RABBIT NIGHT LIGHT,3,11/29/2011 14:20,2.08,13428.0,United Kingdom,48,11,6.24,24.0,1.79,48.0
74609,579456,23084,RABBIT NIGHT LIGHT,3,11/29/2011 14:20,2.08,13428.0,United Kingdom,48,11,6.24,3.0,2.08,48.0
79855,579472,23084,RABBIT NIGHT LIGHT,1,11/29/2011 15:09,2.08,13521.0,United Kingdom,48,11,2.08,3.0,2.08,48.0
79939,579472,23084,RABBIT NIGHT LIGHT,2,11/29/2011 15:09,2.08,13521.0,United Kingdom,48,11,4.16,1.0,2.08,48.0
23170,579492,23084,RABBIT NIGHT LIGHT,48,11/29/2011 15:23,1.79,12670.0,France,48,11,85.92,2.0,2.08,48.0
36948,579498,23084,RABBIT NIGHT LIGHT,2040,11/29/2011 15:52,1.79,12798.0,Japan,48,11,3651.6,48.0,1.79,48.0
51126,579505,23084,RABBIT NIGHT LIGHT,48,11/29/2011 16:31,1.79,13078.0,United Kingdom,48,11,85.92,2040.0,1.79,48.0
531930,579508,23084,RABBIT NIGHT LIGHT,53,11/29/2011 16:33,4.13,,United Kingdom,48,11,218.89,48.0,1.79,48.0
152217,579510,23084,RABBIT NIGHT LIGHT,24,11/29/2011 16:44,1.79,14554.0,United Kingdom,48,11,42.96,53.0,4.13,48.0
532593,579512,23084,RABBIT NIGHT LIGHT,38,11/29/2011 16:47,4.13,,United Kingdom,48,11,156.94,24.0,1.79,48.0
295106,579514,23084,RABBIT NIGHT LIGHT,12,11/29/2011 17:12,2.08,16688.0,United Kingdom,48,11,24.96,38.0,4.13,48.0
34137,579520,23084,RABBIT NIGHT LIGHT,3,11/29/2011 18:14,2.08,12748.0,United Kingdom,48,11,6.24,12.0,2.08,48.0
11531,579529,23084,RABBIT NIGHT LIGHT,24,11/30/2011 8:50,1.79,12488.0,France,48,11,42.96,3.0,2.08,48.0
320395,579531,23084,RABBIT NIGHT LIGHT,48,11/30/2011 9:18,1.79,17017.0,United Kingdom,48,11,85.92,24.0,1.79,48.0
218237,579535,23084,RABBIT NIGHT LIGHT,24,11/30/2011 9:50,1.79,15414.0,United Kingdom,48,11,42.96,48.0,1.79,48.0
162231,579543,23084,RABBIT NIGHT LIGHT,2,11/30/2011 10:14,2.08,14653.0,United Kingdom,48,11,4.16,24.0,1.79,48.0
55607,579545,23084,RABBIT NIGHT LIGHT,24,11/30/2011 10:18,1.79,13098.0,United Kingdom,48,11,42.96,2.0,2.08,48.0
532828,579557,23084,RABBIT NIGHT LIGHT,21,11/30/2011 11:18,4.96,,United Kingdom,48,11,104.16,24.0,1.79,48.0
292978,579571,23084,RABBIT NIGHT LIGHT,5,11/30/2011 11:48,2.08,16657.0,United Kingdom,48,11,10.4,21.0,4.96,48.0
188605,579629,23084,RABBIT NIGHT LIGHT,13,11/30/2011 12:16,2.08,14963.0,United Kingdom,48,11,27.04,5.0,2.08,48.0
235256,579675,23084,RABBIT NIGHT LIGHT,12,11/30/2011 13:08,2.08,15654.0,United Kingdom,48,11,24.96,13.0,2.08,48.0
198194,579690,23084,RABBIT NIGHT LIGHT,1,11/30/2011 14:03,2.08,15060.0,United Kingdom,48,11,2.08,12.0,2.08,48.0
24770,579708,23084,RABBIT NIGHT LIGHT,48,11/30/2011 14:16,1.79,12682.0,France,48,11,85.92,1.0,2.08,48.0
533110,579744,23084,RABBIT NIGHT LIGHT,24,11/30/2011 14:38,1.79,,United Kingdom,48,11,42.96,48.0,1.79,48.0
533885,579777,23084,RABBIT NIGHT LIGHT,27,11/30/2011 15:13,4.13,,United Kingdom,48,11,111.50999999999999,24.0,1.79,48.0
27606,579792,23084,RABBIT NIGHT LIGHT,24,11/30/2011 15:43,1.79,12714.0,France,48,11,42.96,27.0,4.13,48.0
346710,579832,23084,RABBIT NIGHT LIGHT,12,11/30/2011 15:58,2.08,17434.0,United Kingdom,48,11,24.96,24.0,1.79,48.0
42816,579846,23084,RABBIT NIGHT LIGHT,18,11/30/2011 16:22,2.08,12921.0,United Kingdom,48,11,37.44,12.0,2.08,48.0
313469,579865,23084,RABBIT NIGHT LIGHT,27,11/30/2011 16:39,1.79,16915.0,United Kingdom,48,11,48.33,18.0,2.08,48.0
271992,579867,23084,RABBIT NIGHT LIGHT,12,11/30/2011 16:41,2.08,16265.0,United Kingdom,48,11,24.96,27.0,1.79,48.0
6748,579870,23084,RABBIT NIGHT LIGHT,24,11/30/2011 16:47,1.79,12437.0,France,48,11,42.96,12.0,2.08,48.0
5670,579881,23084,RABBIT NIGHT LIGHT,12,11/30/2011 17:22,2.08,12429.0,Denmark,48,11,24.96,24.0,1.79,48.0
220520,579885,23084,RABBIT NIGHT LIGHT,6,11/30/2011 17:37,2.08,15444.0,United Kingdom,48,11,12.48,12.0,2.08,48.0
205335,579916,23084,RABBIT NIGHT LIGHT,24,12/1/2011 8:57,1.79,15187.0,United Kingdom,48,12,42.96,6.0,2.08,48.0
120187,579938,23084,RABBIT NIGHT LIGHT,6,12/1/2011 10:18,2.08,14146.0,United Kingdom,48,12,12.48,24.0,1.79,48.0
316654,579940,23084,RABBIT NIGHT LIGHT,6,12/1/2011 10:20,2.08,16938.0,United Kingdom,48,12,12.48,6.0,2.08,48.0
285027,579941,23084,RABBIT NIGHT LIGHT,6,12/1/2011 10:31,2.08,16496.0,United Kingdom,48,12,12.48,6.0,2.08,48.0
254932,579946,23084,RABBIT NIGHT LIGHT,12,12/1/2011 10:44,2.08,15993.0,United Kingdom,48,12,24.96,6.0,2.08,48.0
295710,579954,23084,RABBIT NIGHT LIGHT,24,12/1/2011 11:10,1.79,16701.0,United Kingdom,48,12,42.96,12.0,2.08,48.0
130253,580022,23084,RABBIT NIGHT LIGHT,6,12/1/2011 11:44,2.08,14289.0,United Kingdom,48,12,12.48,24.0,1.79,48.0
124112,580027,23084,RABBIT NIGHT LIGHT,2,12/1/2011 12:01,2.08,14178.0,United Kingdom,48,12,4.16,6.0,2.08,48.0
84705,580049,23084,RABBIT NIGHT LIGHT,6,12/1/2011 12:54,2.08,13599.0,United Kingdom,48,12,12.48,2.0,2.08,48.0
41818,580053,23084,RABBIT NIGHT LIGHT,48,12/1/2011 13:03,1.79,12912.0,United Kingdom,48,12,85.92,6.0,2.08,48.0
135659,580058,23084,RABBIT NIGHT LIGHT,24,12/1/2011 13:19,1.79,14367.0,United Kingdom,48,12,42.96,48.0,1.79,48.0
248697,580062,23084,RABBIT NIGHT LIGHT,1,12/1/2011 13:28,2.08,15862.0,United Kingdom,48,12,2.08,24.0,1.79,48.0
394906,580064,23084,RABBIT NIGHT LIGHT,24,12/1/2011 13:32,1.79,18077.0,United Kingdom,48,12,42.96,1.0,2.08,48.0
133125,580066,23084,RABBIT NIGHT LIGHT,24,12/1/2011 13:33,1.79,14309.0,United Kingdom,48,12,42.96,24.0,1.79,48.0
169994,580089,23084,RABBIT NIGHT LIGHT,18,12/1/2011 14:34,2.08,14732.0,United Kingdom,48,12,37.44,24.0,1.79,48.0
336228,580091,23084,RABBIT NIGHT LIGHT,20,12/1/2011 14:37,2.08,17293.0,United Kingdom,48,12,41.6,18.0,2.08,48.0
73609,580096,23084,RABBIT NIGHT LIGHT,24,12/1/2011 14:55,1.79,13408.0,United Kingdom,48,12,42.96,20.0,2.08,48.0
216576,580098,23084,RABBIT NIGHT LIGHT,6,12/1/2011 15:05,2.08,15373.0,United Kingdom,48,12,12.48,24.0,1.79,48.0
340825,580110,23084,RABBIT NIGHT LIGHT,12,12/1/2011 15:47,2.08,17350.0,United Kingdom,48,12,24.96,6.0,2.08,48.0
534413,580115,23084,RABBIT NIGHT LIGHT,45,12/1/2011 16:22,4.13,,United Kingdom,48,12,185.85,12.0,2.08,48.0
15510,580120,23084,RABBIT NIGHT LIGHT,48,12/1/2011 16:38,1.79,12553.0,France,48,12,85.92,45.0,4.13,48.0
54115,580125,23084,RABBIT NIGHT LIGHT,24,12/1/2011 17:16,1.79,13089.0,United Kingdom,48,12,42.96,48.0,1.79,48.0
15998,580126,23084,RABBIT NIGHT LIGHT,96,12/1/2011 17:20,1.79,12562.0,France,48,12,171.84,24.0,1.79,48.0
346041,580130,23084,RABBIT NIGHT LIGHT,6,12/1/2011 18:07,2.08,17426.0,United Kingdom,48,12,12.48,96.0,1.79,48.0
236928,580132,23084,RABBIT NIGHT LIGHT,72,12/1/2011 18:16,1.79,15694.0,United Kingdom,48,12,128.88,6.0,2.08,48.0
353686,580137,23084,RABBIT NIGHT LIGHT,6,12/1/2011 19:54,2.08,17566.0,United Kingdom,48,12,12.48,72.0,1.79,48.0
353652,580137,23084,RABBIT NIGHT LIGHT,3,12/1/2011 19:54,2.08,17566.0,United Kingdom,48,12,6.24,6.0,2.08,48.0
534771,580146,23084,RABBIT NIGHT LIGHT,43,12/2/2011 10:07,4.96,,United Kingdom,48,12,213.28,3.0,2.08,48.0
35709,580153,23084,RABBIT NIGHT LIGHT,48,12/2/2011 10:23,1.79,12762.0,Portugal,48,12,85.92,43.0,4.96,48.0
179424,580156,23084,RABBIT NIGHT LIGHT,12,12/2/2011 10:32,2.08,14897.0,United Kingdom,48,12,24.96,48.0,1.79,48.0
26104,580160,23084,RABBIT NIGHT LIGHT,48,12/2/2011 10:47,1.79,12700.0,France,48,12,85.92,12.0,2.08,48.0
39717,580162,23084,RABBIT NIGHT LIGHT,10,12/2/2011 10:52,2.08,12856.0,United Kingdom,48,12,20.8,48.0,1.79,48.0
89933,580259,23084,RABBIT NIGHT LIGHT,12,12/2/2011 12:32,2.08,13705.0,United Kingdom,48,12,24.96,10.0,2.08,48.0
228663,580272,23084,RABBIT NIGHT LIGHT,2,12/2/2011 12:52,2.08,15547.0,United Kingdom,48,12,4.16,12.0,2.08,48.0
284276,580277,23084,RABBIT NIGHT LIGHT,24,12/2/2011 13:02,1.79,16474.0,United Kingdom,48,12,42.96,2.0,2.08,48.0
26330,580281,23084,RABBIT NIGHT LIGHT,48,12/2/2011 13:15,1.79,12704.0,Finland,48,12,85.92,24.0,1.79,48.0
45357,580305,23084,RABBIT NIGHT LIGHT,3,12/2/2011 14:26,2.08,12970.0,United Kingdom,48,12,6.24,48.0,1.79,48.0
45331,580305,23084,RABBIT NIGHT LIGHT,2,12/2/2011 14:26,2.08,12970.0,United Kingdom,48,12,4.16,3.0,2.08,48.0
45266,580305,23084,RABBIT NIGHT LIGHT,4,12/2/2011 14:26,2.08,12970.0,United Kingdom,48,12,8.32,2.0,2.08,48.0
45280,580305,23084,RABBIT NIGHT LIGHT,4,12/2/2011 14:26,2.08,12970.0,United Kingdom,48,12,8.32,4.0,2.08,48.0
128590,580308,23084,RABBIT NIGHT LIGHT,6,12/2/2011 14:30,2.08,14250.0,United Kingdom,48,12,12.48,4.0,2.08,48.0
44973,580351,23084,RABBIT NIGHT LIGHT,12,12/2/2011 15:55,2.08,12962.0,United Kingdom,48,12,24.96,6.0,2.08,48.0
333455,580358,23084,RABBIT NIGHT LIGHT,5,12/2/2011 16:07,2.08,17238.0,United Kingdom,48,12,10.4,12.0,2.08,48.0
333446,580358,23084,RABBIT NIGHT LIGHT,1,12/2/2011 16:07,2.08,17238.0,United Kingdom,48,12,2.08,5.0,2.08,48.0
534890,580366,23084,RABBIT NIGHT LIGHT,1,12/2/2011 16:38,2.08,,United Kingdom,48,12,2.08,1.0,2.08,48.0
535309,580367,23084,RABBIT NIGHT LIGHT,40,12/2/2011 16:39,4.13,,United Kingdom,48,12,165.2,1.0,2.08,48.0
168859,580405,23084,RABBIT NIGHT LIGHT,6,12/4/2011 12:02,2.08,14720.0,United Kingdom,48,12,12.48,40.0,4.13,48.0
272763,580419,23084,RABBIT NIGHT LIGHT,12,12/4/2011 12:08,2.08,16283.0,United Kingdom,48,12,24.96,6.0,2.08,48.0
316133,580502,23084,RABBIT NIGHT LIGHT,3,12/4/2011 13:15,2.08,16931.0,United Kingdom,48,12,6.24,12.0,2.08,48.0
388121,580504,23084,RABBIT NIGHT LIGHT,1,12/4/2011 13:32,2.08,17936.0,United Kingdom,48,12,2.08,3.0,2.08,48.0
388117,580504,23084,RABBIT NIGHT LIGHT,1,12/4/2011 13:32,2.08,17936.0,United Kingdom,48,12,2.08,1.0,2.08,48.0
249295,580505,23084,RABBIT NIGHT LIGHT,2,12/4/2011 13:32,2.08,15867.0,United Kingdom,48,12,4.16,1.0,2.08,48.0
69831,580506,23084,RABBIT NIGHT LIGHT,48,12/4/2011 13:34,1.79,13319.0,United Kingdom,48,12,85.92,2.0,2.08,48.0
312434,580514,23084,RABBIT NIGHT LIGHT,1,12/4/2011 14:01,2.08,16905.0,United Kingdom,48,12,2.08,48.0,1.79,48.0
535645,580519,23084,RABBIT NIGHT LIGHT,45,12/4/2011 14:51,4.96,,United Kingdom,48,12,223.2,1.0,2.08,48.0
